typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20220101","2022","52","2022","558","NIC","Nicaragua","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29855.64","false","8","kg","29855.64","false","29855.64","false","0","false","261157.21",,"261157.21","0","false","true",
"C","A","20220101","2022","52","2022","562","NER","Niger","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11054","false","8","kg","11054","false","11054","false","0","false","69495.516",,"69495.516","0","false","true",
"C","A","20220101","2022","52","2022","566","NGA","Nigeria","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1293854.61","false","8","kg","1293854.61","false","1293854.61","false","0","false","2396306.279",,"2396306.279","0","false","true",
"C","A","20220101","2022","52","2022","579","NOR","Norway","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38905747","false","8","kg","38905747","false","38905747","false","0","false","262748398.137",,"262748398.137","0","false","true",
"C","A","20220101","2022","52","2022","586","PAK","Pakistan","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","208152","false","8","kg","208152","false","208152","false","0","false","1339651.355",,"1339651.355","0","false","true",
"C","A","20220101","2022","52","2022","591","PAN","Panama","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5751650","false","8","kg","5751650","false","5751650","false","5751650","false","23305185",,"23305185","0","false","true",
"C","A","20220101","2022","52","2022","598","PNG","Papua New Guinea","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1507605.471","false","8","kg","1507605.471","false","1507605.471","false","0","false","10675798.819",,"10675798.819","0","false","true",
"C","A","20220101","2022","52","2022","600","PRY","Paraguay","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1102888.734","false","8","kg","1102888.734","false","1102888.734","false","0","false","6626795.07","6281341.84","6626795.07","0","false","true",
"C","A","20220101","2022","52","2022","604","PER","Peru","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","495634.561","false","8","kg","495634.561","false","495634.561","false","0","false","4885471.073",,"4885471.073","0","false","true",
"C","A","20220101","2022","52","2022","608","PHL","Philippines","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23850391.554","true","-1","N/A","0","false","23850391.554","true","50852763.87","false","132384946","128321100","132384946","6","false","true",
"C","A","20220101","2022","52","2022","616","POL","Poland","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","194807239.62","true","-1","N/A","0","false","194807239.62","true","0","false","966105953",,"966105953","6","false","true",
"C","A","20220101","2022","52","2022","620","PRT","Portugal","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67834298.994","true","-1","N/A","0","false","67834298.994","true","0","false","386834698.299",,"386834698.299","6","false","true",
"C","A","20220101","2022","52","2022","626","TLS","Timor-Leste","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","444535.85","false","8","kg","444535.85","false","444535.85","false","0","false","533111.05",,"533111.05","0","false","true",
"C","A","20220101","2022","52","2022","634","QAT","Qatar","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3389296.03","false","5","u","6374953","false","3389296.03","false","0","false","34329490.079",,"34329490.079","0","false","true",
"C","A","20220101","2022","52","2022","642","ROU","Romania","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57505891.796","true","-1","N/A","0","false","57505891.796","true","0","false","352678179.18",,"352678179.18","6","false","true",
"C","A","20220101","2022","52","2022","646","RWA","Rwanda","M","Import","0","W00","World","0","W00","World","H4","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6340411.015","true","-1","N/A","0","false","6340411.015","true","0","false","2209464.25","0","2209464.25","6","false","true",
"C","A","20220101","2022","52","2022","670","VCT","Saint Vincent and the Grenadines","M","Import","0","W00","World","0","W00","World","H3","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12771.81","false","8","kg","12771.81","false","12771.81","false","0","false","110269.293",,"110269.293","0","false","true",
"C","A","20220101","2022","52","2022","678","STP","Sao Tome and Principe","M","Import","0","W00","World","0","W00","World","H3","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5354.78","false","8","kg","5354.78","false","5354.78","false","6657.59","false","75703.667","66937.313","75703.667","0","false","true",
"C","A","20220101","2022","52","2022","682","SAU","Saudi Arabia","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79914426.791","true","-1","N/A","0","false","79914426.791","true","0","false","466568319.536",,"466568319.536","6","false","true",
"C","A","20220101","2022","52","2022","686","SEN","Senegal","M","Import","0","W00","World","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3384296","false","8","kg","3384296","false","3384296","false","0","false","3292564.146",,"3292564.146","0","false","true",
"C","A","20220101","2022","52","2022","490","S19","Other Asia, nes","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20898","false","8","kg","20898","false","20898","false","0","false","148938.96",,"148938.96","0","false","true",
"C","A","20220101","2022","52","2022","496","MNG","Mongolia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125.12","false","8","kg","125.12","false","125.12","false","0","false","434.038",,"434.038","0","false","true",
"C","A","20220101","2022","52","2022","498","MDA","Rep. of Moldova","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","75","false","8","kg","75","false","75","false","0","false","1316",,"1316","0","false","true",
"C","A","20220101","2022","52","2022","499","MNE","Montenegro","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200.3","false","8","kg","200.3","false","200.3","false","0","false","2759.488",,"2759.488","0","false","true",
"C","A","20220101","2022","52","2022","500","MSR","Montserrat","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53.33","false","8","kg","53.33","false","53.33","false","0","false","77.37",,"77.37","0","false","true",
"C","A","20220101","2022","52","2022","504","MAR","Morocco","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2967.6","false","8","kg","2967.6","false","2967.6","false","0","false","29327.621",,"29327.621","0","false","true",
"C","A","20220101","2022","52","2022","508","MOZ","Mozambique","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","281850","false","17500","false","0","false","23046.195","20644.992","23046.195","0","false","true",
"C","A","20220101","2022","52","2022","512","OMN","Oman","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2396.898","true","-1","N/A","0","false","2396.898","true","0","false","6202.861",,"6202.861","6","false","true",
"C","A","20220101","2022","52","2022","516","NAM","Namibia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","177","false","8","kg","177","false","177","false","0","false","1392.549",,"1392.549","0","false","true",
"C","A","20220101","2022","52","2022","524","NPL","Nepal","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44","false","8","kg","44","false","44","false","0","false","711.193",,"711.193","0","false","true",
"C","A","20220101","2022","52","2022","528","NLD","Netherlands","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","663212633","false","8","kg","663212633","false","690954693","false","0","false","1540962526.3",,"1540962526.3","0","false","true",
"C","A","20220101","2022","52","2022","533","ABW","Aruba","M","Import","0","W00","World","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","201.24","false","8","kg","201.24","false","201.24","false","0","false","1212.849",,"1212.849","0","false","true",
"C","A","20220101","2022","52","2022","554","NZL","New Zealand","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2240593","false","8","kg","2240593","false","2240593","false","2381260","false","6663532.788","6138465.111","6663532.788","0","false","true",
"C","A","20220101","2022","52","2022","558","NIC","Nicaragua","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","212.87","false","8","kg","212.87","false","212.87","false","0","false","2125.39",,"2125.39","0","false","true",
"C","A","20220101","2022","52","2022","562","NER","Niger","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3780","false","8","kg","3780","false","3780","false","0","false","5750.203",,"5750.203","0","false","true",
"C","A","20220101","2022","52","2022","579","NOR","Norway","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19470","false","8","kg","19470","false","19470","false","0","false","171919.145",,"171919.145","0","false","true",
"C","A","20220101","2022","52","2022","586","PAK","Pakistan","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","483","false","8","kg","483","false","483","false","0","false","3104.093",,"3104.093","0","false","true",
"C","A","20220101","2022","52","2022","591","PAN","Panama","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","177937","false","8","kg","177937","false","177937","false","177937","false","309353",,"309353","0","false","true",
"C","A","20220101","2022","52","2022","598","PNG","Papua New Guinea","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57410","false","21","1000 KG","57.41","false","57410","false","0","false","86441.438",,"86441.438","0","false","true",
"C","A","20220101","2022","52","2022","600","PRY","Paraguay","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","77.77","false","8","kg","77.77","false","77.77","false","0","false","1741.52","1236.25","1741.52","0","false","true",
"C","A","20220101","2022","52","2022","604","PER","Peru","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","171300","false","8","kg","171300","false","171300","false","0","false","485523.671",,"485523.671","0","false","true",
"C","A","20220101","2022","52","2022","608","PHL","Philippines","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","640971.99","false","8","kg","640971.99","false","640971.99","false","650346.19","false","1757195","1700611","1757195","0","false","true",
"C","A","20220101","2022","52","2022","616","POL","Poland","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11824510.847","true","-1","N/A","0","false","11824510.847","true","0","false","32812126",,"32812126","6","false","true",
"C","A","20220101","2022","52","2022","620","PRT","Portugal","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","264746.328","true","-1","N/A","0","false","264746.328","true","0","false","841111.494",,"841111.494","6","false","true",
"C","A","20220101","2022","52","2022","626","TLS","Timor-Leste","M","Import","0","W00","World","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250","false","8","kg","250","false","250","false","0","false","575",,"575","0","false","true",
"C","A","20220101","2022","52","2022","634","QAT","Qatar","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5243.28","false","5","u","2357","false","5243.28","false","0","false","53748.862",,"53748.862","0","false","true",
"C","A","20220101","2022","52","2022","642","ROU","Romania","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37321.846","true","-1","N/A","0","false","37321.846","true","0","false","93135.8",,"93135.8","6","false","true",
"C","A","20220101","2022","52","2022","646","RWA","Rwanda","M","Import","0","W00","World","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52","false","8","kg","52","false","52","false","0","false","33.45","0","33.45","0","false","true",
"C","A","20220101","2022","52","2022","670","VCT","Saint Vincent and the Grenadines","M","Import","0","W00","World","0","W00","World","H3","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99","false","8","kg","99","false","99","false","0","false","2238.235",,"2238.235","0","false","true",
"C","A","20220101","2022","52","2022","682","SAU","Saudi Arabia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7274","false","8","kg","7274","false","7274","false","0","false","66694.932",,"66694.932","0","false","true",
"C","A","20220101","2022","52","2022","686","SEN","Senegal","M","Import","0","W00","World","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25258","false","8","kg","25258","false","25258","false","0","false","58765.483",,"58765.483","0","false","true",
"C","A","20220101","2022","52","2022","490","S19","Other Asia, nes","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18574813","false","8","kg","18574813","false","18574813","false","0","false","146650674.24",,"146650674.24","0","false","true",
"C","A","20220101","2022","52","2022","496","MNG","Mongolia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15933722.44","false","8","kg","15933722.44","false","15933722.44","false","0","false","69931832.173",,"69931832.173","0","false","true",
"C","A","20220101","2022","52","2022","498","MDA","Rep. of Moldova","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8674101.544","true","-1","N/A","0","false","8674101.544","true","0","false","34099136",,"34099136","6","false","true",
"C","A","20220101","2022","52","2022","499","MNE","Montenegro","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5497655.98","false","8","kg","5497655.98","false","5497655.98","false","0","false","27892636.499",,"27892636.499","0","false","true",
"C","A","20220101","2022","52","2022","500","MSR","Montserrat","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12386.21","false","8","kg","12386.21","false","12386.21","false","0","false","67287.355",,"67287.355","0","false","true",
"C","A","20220101","2022","52","2022","504","MAR","Morocco","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19511637.649","true","-1","N/A","0","false","19511637.649","true","0","false","90629791.546",,"90629791.546","6","false","true",
"C","A","20220101","2022","52","2022","508","MOZ","Mozambique","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3932741.846","true","-1","N/A","0","false","1540553.846","true","0","false","7554110.865","7023754.422","7554110.865","6","false","true",
"C","A","20220101","2022","52","2022","512","OMN","Oman","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25086444.325","true","-1","N/A","0","false","25086444.325","true","0","false","146871099.9",,"146871099.9","6","false","true",
"C","A","20220101","2022","52","2022","516","NAM","Namibia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2436224.337","true","-1","N/A","0","false","2436224.337","true","0","false","14308827.506",,"14308827.506","6","false","true",
"C","A","20220101","2022","52","2022","524","NPL","Nepal","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4243211.906","true","-1","N/A","0","false","4243211.906","true","0","false","16851428.379",,"16851428.379","6","false","true",
"C","A","20220101","2022","52","2022","528","NLD","Netherlands","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","337089345.497","true","-1","N/A","0","false","341966522.497","true","0","false","1583265113.568",,"1583265113.568","6","false","true",
"C","A","20220101","2022","52","2022","533","ABW","Aruba","M","Import","0","W00","World","0","W00","World","H4","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","668959.81","false","8","kg","668959.81","false","668959.81","false","0","false","4365040.721",,"4365040.721","0","false","true",
"C","A","20220101","2022","52","2022","554","NZL","New Zealand","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29231809.759","true","-1","N/A","0","false","29231809.759","true","0","false","190561034.645","180263510.932","190561034.645","6","false","true",
"C","A","20220101","2022","52","2022","558","NIC","Nicaragua","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3530001.73","false","8","kg","3530001.73","false","3530001.73","false","0","false","14076085.34",,"14076085.34","0","false","true",
"C","A","20220101","2022","52","2022","562","NER","Niger","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","154561","false","8","kg","154561","false","154561","false","0","false","461805.716",,"461805.716","0","false","true",
"C","A","20220101","2022","52","2022","566","NGA","Nigeria","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12531267.62","false","8","kg","12531267.62","false","12531267.62","false","0","false","29063654.693",,"29063654.693","0","false","true",
"C","A","20220101","2022","52","2022","579","NOR","Norway","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33128555","false","8","kg","33128555","false","33128555","false","0","false","227218529.239",,"227218529.239","0","false","true",
"C","A","20220101","2022","52","2022","586","PAK","Pakistan","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7073693","false","8","kg","7073693","false","7073693","false","0","false","21370103.126",,"21370103.126","0","false","true",
"C","A","20220101","2022","52","2022","591","PAN","Panama","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6818348","false","8","kg","6818348","false","6818348","false","6818348","false","43267296",,"43267296","0","false","true",
"C","A","20220101","2022","52","2022","598","PNG","Papua New Guinea","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1465071.517","false","8","kg","1465071.517","false","1465071.517","false","0","false","4827668.135",,"4827668.135","0","false","true",
"C","A","20220101","2022","52","2022","600","PRY","Paraguay","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6860626.027","false","8","kg","6860626.027","false","6860626.027","false","0","false","29174994.48","27624651.22","29174994.48","0","false","true",
"C","A","20220101","2022","52","2022","604","PER","Peru","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9272931.918","false","8","kg","9272931.918","false","9272931.918","false","0","false","55421876.844",,"55421876.844","0","false","true",
"C","A","20220101","2022","52","2022","608","PHL","Philippines","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50590704.7","false","8","kg","50590704.7","false","50590704.7","false","58423028.71","false","215174622","201677367","215174622","0","false","true",
"C","A","20220101","2022","52","2022","616","POL","Poland","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","244447248.602","true","-1","N/A","0","false","244447248.602","true","0","false","1080678088",,"1080678088","6","false","true",
"C","A","20220101","2022","52","2022","620","PRT","Portugal","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58514583.617","true","-1","N/A","0","false","58514583.617","true","0","false","277247994.615",,"277247994.615","6","false","true",
"C","A","20220101","2022","52","2022","626","TLS","Timor-Leste","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","383399.845","false","8","kg","383399.845","false","383399.845","false","0","false","792000.02",,"792000.02","0","false","true",
"C","A","20220101","2022","52","2022","634","QAT","Qatar","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13145885.66","false","5","u","6089991","false","13145885.66","false","0","false","114485113.662",,"114485113.662","0","false","true",
"C","A","20220101","2022","52","2022","642","ROU","Romania","M","Import","0","W00","World","0","W00","World","H6","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","94107413.263","true","-1","N/A","0","false","94107413.263","true","0","false","424244135.11",,"424244135.11","6","false","true",
"C","A","20220101","2022","52","2022","646","RWA","Rwanda","M","Import","0","W00","World","0","W00","World","H4","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","699278.215","true","-1","N/A","0","false","699278.215","true","0","false","2178082.12","0","2178082.12","6","false","true",
"C","A","20220101","2022","52","2022","670","VCT","Saint Vincent and the Grenadines","M","Import","0","W00","World","0","W00","World","H3","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","159610.45","false","8","kg","159610.45","false","159610.45","false","0","false","1253551.332",,"1253551.332","0","false","true",
