year,country_code,country,commodity_code,commodity_description,net_weight_kg,import_value_usd,sector,product_group,avg_price_usd_kg
2022,MSR,Montserrat,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",2795.11,30204.104,Coffee,Coffee total,10.806051997953569
2022,MAR,Morocco,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",55124820.95,153764590.756,Coffee,Coffee total,2.789389391313751
2022,MOZ,Mozambique,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,2274834.695,Coffee,Coffee total,
2022,OMN,Oman,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",5078724.316,30779266.532,Coffee,Coffee total,6.060432623805368
2022,NAM,Namibia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",1748231.635,8220894.819,Coffee,Coffee total,4.702405936613771
2022,NPL,Nepal,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",329612.088,1535514.282,Coffee,Coffee total,4.658549664598466
2022,NLD,Netherlands,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",319609681.698,1668868248.601,Coffee,Coffee total,5.221582274149998
2022,ABW,Aruba,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",352604.99,3681320.618,Coffee,Coffee total,10.440353149851907
2022,NZL,New Zealand,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",16602352.931,114688955.725,Coffee,Coffee total,6.907994077806416
2022,NIC,Nicaragua,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",29855.64,261157.21,Coffee,Coffee total,8.74733249731039
2022,NER,Niger,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",11054.0,69495.516,Coffee,Coffee total,6.286911163379773
2022,NGA,Nigeria,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",1293854.61,2396306.279,Coffee,Coffee total,1.8520676592866951
2022,NOR,Norway,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",38905747.0,262748398.137,Coffee,Coffee total,6.753459794436025
2022,PAK,Pakistan,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",208152.0,1339651.355,Coffee,Coffee total,6.435928336023675
2022,PAN,Panama,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",5751650.0,23305185.0,Coffee,Coffee total,4.051912929333322
2022,PNG,Papua New Guinea,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",1507605.471,10675798.819,Coffee,Coffee total,7.081294824380484
2022,PRY,Paraguay,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",1102888.734,6626795.07,Coffee,Coffee total,6.008579891795323
2022,PER,Peru,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",495634.561,4885471.073,Coffee,Coffee total,9.857002431676673
2022,PHL,Philippines,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",23850391.554,132384946.0,Coffee,Coffee total,5.550640361616932
2022,POL,Poland,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",194807239.62,966105953.0,Coffee,Coffee total,4.959291835788705
2022,PRT,Portugal,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",67834298.994,386834698.299,Coffee,Coffee total,5.7026416434732505
2022,TLS,Timor-Leste,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",444535.85,533111.05,Coffee,Coffee total,1.199253221084419
2022,QAT,Qatar,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",3389296.03,34329490.079,Coffee,Coffee total,10.128796592311827
2022,ROU,Romania,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",57505891.796,352678179.18,Coffee,Coffee total,6.132905136592137
2022,RWA,Rwanda,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",6340411.015,2209464.25,Coffee,Coffee total,0.348473347354438
2022,VCT,Saint Vincent and the Grenadines,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",12771.81,110269.293,Coffee,Coffee total,8.633803117960571
2022,STP,Sao Tome and Principe,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",5354.78,75703.667,Coffee,Coffee total,14.137586791614222
2022,SAU,Saudi Arabia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",79914426.791,466568319.536,Coffee,Coffee total,5.838349072517469
2022,SEN,Senegal,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",3384296.0,3292564.146,Coffee,Coffee total,0.9728948490321178
2022,S19,"Other Asia, nes",1801,"Cocoa beans; whole or broken, raw or roasted",20898.0,148938.96,Cocoa,Cocoa beans,7.126948033304622
2022,MNG,Mongolia,1801,"Cocoa beans; whole or broken, raw or roasted",125.12,434.038,Cocoa,Cocoa beans,3.4689737851662406
2022,MDA,Rep. of Moldova,1801,"Cocoa beans; whole or broken, raw or roasted",75.0,1316.0,Cocoa,Cocoa beans,17.546666666666667
2022,MNE,Montenegro,1801,"Cocoa beans; whole or broken, raw or roasted",200.3,2759.488,Cocoa,Cocoa beans,13.776774837743384
2022,MSR,Montserrat,1801,"Cocoa beans; whole or broken, raw or roasted",53.33,77.37,Cocoa,Cocoa beans,1.4507781736358523
2022,MAR,Morocco,1801,"Cocoa beans; whole or broken, raw or roasted",2967.6,29327.621,Cocoa,Cocoa beans,9.882605809408275
2022,MOZ,Mozambique,1801,"Cocoa beans; whole or broken, raw or roasted",17500.0,23046.195,Cocoa,Cocoa beans,1.3169254285714285
2022,OMN,Oman,1801,"Cocoa beans; whole or broken, raw or roasted",2396.898,6202.861,Cocoa,Cocoa beans,2.58787023895051
2022,NAM,Namibia,1801,"Cocoa beans; whole or broken, raw or roasted",177.0,1392.549,Cocoa,Cocoa beans,7.867508474576271
2022,NPL,Nepal,1801,"Cocoa beans; whole or broken, raw or roasted",44.0,711.193,Cocoa,Cocoa beans,16.163477272727274
2022,NLD,Netherlands,1801,"Cocoa beans; whole or broken, raw or roasted",690954693.0,1540962526.3,Cocoa,Cocoa beans,2.2301932990850966
2022,ABW,Aruba,1801,"Cocoa beans; whole or broken, raw or roasted",201.24,1212.849,Cocoa,Cocoa beans,6.026878354203935
2022,NZL,New Zealand,1801,"Cocoa beans; whole or broken, raw or roasted",2240593.0,6663532.788,Cocoa,Cocoa beans,2.9740041087337143
2022,NIC,Nicaragua,1801,"Cocoa beans; whole or broken, raw or roasted",212.87,2125.39,Cocoa,Cocoa beans,9.984450603654812
2022,NER,Niger,1801,"Cocoa beans; whole or broken, raw or roasted",3780.0,5750.203,Cocoa,Cocoa beans,1.521217724867725
2022,NOR,Norway,1801,"Cocoa beans; whole or broken, raw or roasted",19470.0,171919.145,Cocoa,Cocoa beans,8.829950950179763
2022,PAK,Pakistan,1801,"Cocoa beans; whole or broken, raw or roasted",483.0,3104.093,Cocoa,Cocoa beans,6.426693581780538
2022,PAN,Panama,1801,"Cocoa beans; whole or broken, raw or roasted",177937.0,309353.0,Cocoa,Cocoa beans,1.738553532992014
2022,PNG,Papua New Guinea,1801,"Cocoa beans; whole or broken, raw or roasted",57410.0,86441.438,Cocoa,Cocoa beans,1.505686082564013
2022,PRY,Paraguay,1801,"Cocoa beans; whole or broken, raw or roasted",77.77,1741.52,Cocoa,Cocoa beans,22.393210749646393
2022,PER,Peru,1801,"Cocoa beans; whole or broken, raw or roasted",171300.0,485523.671,Cocoa,Cocoa beans,2.834347174547577
2022,PHL,Philippines,1801,"Cocoa beans; whole or broken, raw or roasted",640971.99,1757195.0,Cocoa,Cocoa beans,2.7414536476079086
2022,POL,Poland,1801,"Cocoa beans; whole or broken, raw or roasted",11824510.847,32812126.0,Cocoa,Cocoa beans,2.7749245972677827
2022,PRT,Portugal,1801,"Cocoa beans; whole or broken, raw or roasted",264746.328,841111.494,Cocoa,Cocoa beans,3.1770468748484397
2022,TLS,Timor-Leste,1801,"Cocoa beans; whole or broken, raw or roasted",250.0,575.0,Cocoa,Cocoa beans,2.3
2022,QAT,Qatar,1801,"Cocoa beans; whole or broken, raw or roasted",5243.28,53748.862,Cocoa,Cocoa beans,10.250999755878
2022,ROU,Romania,1801,"Cocoa beans; whole or broken, raw or roasted",37321.846,93135.8,Cocoa,Cocoa beans,2.4954767778635603
2022,RWA,Rwanda,1801,"Cocoa beans; whole or broken, raw or roasted",52.0,33.45,Cocoa,Cocoa beans,0.6432692307692308
2022,VCT,Saint Vincent and the Grenadines,1801,"Cocoa beans; whole or broken, raw or roasted",99.0,2238.235,Cocoa,Cocoa beans,22.608434343434343
2022,SAU,Saudi Arabia,1801,"Cocoa beans; whole or broken, raw or roasted",7274.0,66694.932,Cocoa,Cocoa beans,9.1689485839978
2022,SEN,Senegal,1801,"Cocoa beans; whole or broken, raw or roasted",25258.0,58765.483,Cocoa,Cocoa beans,2.3266087180299313
2022,S19,"Other Asia, nes",1806,Chocolate and other food preparations containing cocoa,18574813.0,146650674.24,Cocoa,Chocolate and cocoa preparations,7.895135969336542
2022,MNG,Mongolia,1806,Chocolate and other food preparations containing cocoa,15933722.44,69931832.173,Cocoa,Chocolate and cocoa preparations,4.388919942363449
2022,MDA,Rep. of Moldova,1806,Chocolate and other food preparations containing cocoa,8674101.544,34099136.0,Cocoa,Chocolate and cocoa preparations,3.931143280607184
2022,MNE,Montenegro,1806,Chocolate and other food preparations containing cocoa,5497655.98,27892636.499,Cocoa,Chocolate and cocoa preparations,5.07355072788676
2022,MSR,Montserrat,1806,Chocolate and other food preparations containing cocoa,12386.21,67287.355,Cocoa,Chocolate and cocoa preparations,5.432440996882824
2022,MAR,Morocco,1806,Chocolate and other food preparations containing cocoa,19511637.649,90629791.546,Cocoa,Chocolate and cocoa preparations,4.644909524067803
2022,MOZ,Mozambique,1806,Chocolate and other food preparations containing cocoa,1540553.846,7554110.865,Cocoa,Chocolate and cocoa preparations,4.903503298254725
2022,OMN,Oman,1806,Chocolate and other food preparations containing cocoa,25086444.325,146871099.9,Cocoa,Chocolate and cocoa preparations,5.85460011778692
2022,NAM,Namibia,1806,Chocolate and other food preparations containing cocoa,2436224.337,14308827.506,Cocoa,Chocolate and cocoa preparations,5.873362025280515
2022,NPL,Nepal,1806,Chocolate and other food preparations containing cocoa,4243211.906,16851428.379,Cocoa,Chocolate and cocoa preparations,3.9713850621440066
2022,NLD,Netherlands,1806,Chocolate and other food preparations containing cocoa,341966522.497,1583265113.568,Cocoa,Chocolate and cocoa preparations,4.629883364041548
2022,ABW,Aruba,1806,Chocolate and other food preparations containing cocoa,668959.81,4365040.721,Cocoa,Chocolate and cocoa preparations,6.52511654025972
2022,NZL,New Zealand,1806,Chocolate and other food preparations containing cocoa,29231809.759,190561034.645,Cocoa,Chocolate and cocoa preparations,6.518961234903678
2022,NIC,Nicaragua,1806,Chocolate and other food preparations containing cocoa,3530001.73,14076085.34,Cocoa,Chocolate and cocoa preparations,3.9875576321601405
2022,NER,Niger,1806,Chocolate and other food preparations containing cocoa,154561.0,461805.716,Cocoa,Chocolate and cocoa preparations,2.9878540899709503
2022,NGA,Nigeria,1806,Chocolate and other food preparations containing cocoa,12531267.62,29063654.693,Cocoa,Chocolate and cocoa preparations,2.319290878970152
2022,NOR,Norway,1806,Chocolate and other food preparations containing cocoa,33128555.0,227218529.239,Cocoa,Chocolate and cocoa preparations,6.85869121786326
2022,PAK,Pakistan,1806,Chocolate and other food preparations containing cocoa,7073693.0,21370103.126,Cocoa,Chocolate and cocoa preparations,3.0210673725874164
2022,PAN,Panama,1806,Chocolate and other food preparations containing cocoa,6818348.0,43267296.0,Cocoa,Chocolate and cocoa preparations,6.345715413762982
2022,PNG,Papua New Guinea,1806,Chocolate and other food preparations containing cocoa,1465071.517,4827668.135,Cocoa,Chocolate and cocoa preparations,3.295175750113228
2022,PRY,Paraguay,1806,Chocolate and other food preparations containing cocoa,6860626.027,29174994.48,Cocoa,Chocolate and cocoa preparations,4.252526571945736
2022,PER,Peru,1806,Chocolate and other food preparations containing cocoa,9272931.918,55421876.844,Cocoa,Chocolate and cocoa preparations,5.976737167283492
2022,PHL,Philippines,1806,Chocolate and other food preparations containing cocoa,50590704.7,215174622.0,Cocoa,Chocolate and cocoa preparations,4.25324421306193
2022,POL,Poland,1806,Chocolate and other food preparations containing cocoa,244447248.602,1080678088.0,Cocoa,Chocolate and cocoa preparations,4.42090509989548
2022,PRT,Portugal,1806,Chocolate and other food preparations containing cocoa,58514583.617,277247994.615,Cocoa,Chocolate and cocoa preparations,4.738100785774921
2022,TLS,Timor-Leste,1806,Chocolate and other food preparations containing cocoa,383399.845,792000.02,Cocoa,Chocolate and cocoa preparations,2.0657285868229813
2022,QAT,Qatar,1806,Chocolate and other food preparations containing cocoa,13145885.66,114485113.662,Cocoa,Chocolate and cocoa preparations,8.708817087185892
2022,ROU,Romania,1806,Chocolate and other food preparations containing cocoa,94107413.263,424244135.11,Cocoa,Chocolate and cocoa preparations,4.508084117925693
2022,RWA,Rwanda,1806,Chocolate and other food preparations containing cocoa,699278.215,2178082.12,Cocoa,Chocolate and cocoa preparations,3.114757578998797
2022,VCT,Saint Vincent and the Grenadines,1806,Chocolate and other food preparations containing cocoa,159610.45,1253551.332,Cocoa,Chocolate and cocoa preparations,7.853817416090236
2022,STP,Sao Tome and Principe,1806,Chocolate and other food preparations containing cocoa,72540.63,253735.369,Cocoa,Chocolate and cocoa preparations,3.4978379564666033
2022,SAU,Saudi Arabia,1806,Chocolate and other food preparations containing cocoa,116067230.0,532087893.098,Cocoa,Chocolate and cocoa preparations,4.584307673216634
2022,SEN,Senegal,1806,Chocolate and other food preparations containing cocoa,4461640.136,6092733.841,Cocoa,Chocolate and cocoa preparations,1.3655816370843228
2022,SRB,Serbia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",30897555.087,119614731.0,Coffee,Coffee total,3.871333206242177
2022,SYC,Seychelles,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,1424993.329,Coffee,Coffee total,
2022,IND,India,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",104404642.853,202790272.926,Coffee,Coffee total,1.9423491847151408
2022,SGP,Singapore,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",16920911.69,109363715.23,Coffee,Coffee total,6.46322829606352
2022,SVK,Slovakia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",44164247.094,263964113.398,Coffee,Coffee total,5.976873393452716
2022,VNM,Viet Nam,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",20539346.589,106990907.969,Coffee,Coffee total,5.209070673470196
2022,SVN,Slovenia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",22854480.001,98521704.302,Coffee,Coffee total,4.310826774343113
2022,ZAF,South Africa,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",20769590.39,98994304.931,Coffee,Coffee total,4.766309930631231
2022,ZWE,Zimbabwe,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",37364.09,85544.29,Coffee,Coffee total,2.289478748177729
2022,SRB,Serbia,1801,"Cocoa beans; whole or broken, raw or roasted",2419262.0,7045042.0,Cocoa,Cocoa beans,2.9120624388759877
2022,SYC,Seychelles,1801,"Cocoa beans; whole or broken, raw or roasted",13.622,39.816,Cocoa,Cocoa beans,2.9229188078108943
2022,IND,India,1801,"Cocoa beans; whole or broken, raw or roasted",34156658.0,83607608.566,Cocoa,Cocoa beans,2.447768999121635
2022,SGP,Singapore,1801,"Cocoa beans; whole or broken, raw or roasted",95396142.5,234710331.544,Cocoa,Cocoa beans,2.4603754973006375
2022,SVK,Slovakia,1801,"Cocoa beans; whole or broken, raw or roasted",,25355632.411,Cocoa,Cocoa beans,
2022,VNM,Viet Nam,1801,"Cocoa beans; whole or broken, raw or roasted",149905.346,387935.62,Cocoa,Cocoa beans,2.5878704819506573
2022,SVN,Slovenia,1801,"Cocoa beans; whole or broken, raw or roasted",34242.639,181311.253,Cocoa,Cocoa beans,5.29489718943683
2022,ZAF,South Africa,1801,"Cocoa beans; whole or broken, raw or roasted",181300.05,616050.511,Cocoa,Cocoa beans,3.397961065096232
2022,ZWE,Zimbabwe,1801,"Cocoa beans; whole or broken, raw or roasted",6.0,10.25,Cocoa,Cocoa beans,1.7083333333333333
2022,SRB,Serbia,1806,Chocolate and other food preparations containing cocoa,27077674.922,123582559.0,Cocoa,Chocolate and cocoa preparations,4.564001870765941
2022,SYC,Seychelles,1806,Chocolate and other food preparations containing cocoa,600091.326,3618580.72,Cocoa,Chocolate and cocoa preparations,6.030050032751182
2022,IND,India,1806,Chocolate and other food preparations containing cocoa,24189979.68,111146607.531,Cocoa,Chocolate and cocoa preparations,4.59473753187543
2022,SGP,Singapore,1806,Chocolate and other food preparations containing cocoa,29785755.06,240116393.913,Cocoa,Chocolate and cocoa preparations,8.061450630655928
2022,SVK,Slovakia,1806,Chocolate and other food preparations containing cocoa,63701954.289,338378487.743,Cocoa,Chocolate and cocoa preparations,5.311901204912184
2022,VNM,Viet Nam,1806,Chocolate and other food preparations containing cocoa,10593445.22,62319154.547,Cocoa,Chocolate and cocoa preparations,5.882803304570257
2022,SVN,Slovenia,1806,Chocolate and other food preparations containing cocoa,24510786.888,139481794.921,Cocoa,Chocolate and cocoa preparations,5.6906290099273615
2022,ZAF,South Africa,1806,Chocolate and other food preparations containing cocoa,34359984.51,118362030.499,Cocoa,Chocolate and cocoa preparations,3.4447637909892643
2022,ZWE,Zimbabwe,1806,Chocolate and other food preparations containing cocoa,1469364.679,4518211.25,Cocoa,Chocolate and cocoa preparations,3.0749420580021987
2022,ESP,Spain,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",355502018.764,1388962655.83,Coffee,Coffee total,3.907045762100335
2022,ESP,Spain,1801,"Cocoa beans; whole or broken, raw or roasted",92815136.43,225360022.447,Cocoa,Cocoa beans,2.428052482764637
2022,ESP,Spain,1806,Chocolate and other food preparations containing cocoa,160850697.105,725203337.177,Cocoa,Chocolate and cocoa preparations,4.508549544573017
2022,SUR,Suriname,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",284578.0,1277869.59,Coffee,Coffee total,4.490401893329773
2022,SWZ,Eswatini,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",326892.66,1786145.05,Coffee,Coffee total,5.464010877454392
2022,SWE,Sweden,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",118217459.412,662879594.737,Coffee,Coffee total,5.607290141693846
2022,CHE,Switzerland,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",223421752.282,1301854363.245,Coffee,Coffee total,5.826891741506961
2022,TJK,Tajikistan,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",27840.0,187494.0,Coffee,Coffee total,6.734698275862069
2022,THA,Thailand,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",63651640.692,175118162.219,Coffee,Coffee total,2.7511963606149368
2022,TGO,Togo,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,92207.404,Coffee,Coffee total,
2022,TON,Tonga,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",62739.08,344740.306,Coffee,Coffee total,5.4948256493400915
2022,TTO,Trinidad and Tobago,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",522424.0,2609026.843,Coffee,Coffee total,4.994079221092446
2022,ARE,United Arab Emirates,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",42610048.69,253660814.586,Coffee,Coffee total,5.9530749760802495
2022,TUN,Tunisia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",28988806.0,98630128.737,Coffee,Coffee total,3.4023522299262687
2022,SWZ,Eswatini,1801,"Cocoa beans; whole or broken, raw or roasted",2424.0,4654.18,Cocoa,Cocoa beans,1.9200412541254126
2022,SWE,Sweden,1801,"Cocoa beans; whole or broken, raw or roasted",110664.336,521541.307,Cocoa,Cocoa beans,4.712821906779435
2022,CHE,Switzerland,1801,"Cocoa beans; whole or broken, raw or roasted",54714650.967,164861803.218,Cocoa,Cocoa beans,3.013119892100435
2022,THA,Thailand,1801,"Cocoa beans; whole or broken, raw or roasted",4691.045,36012.964,Cocoa,Cocoa beans,7.676959824516712
2022,TGO,Togo,1801,"Cocoa beans; whole or broken, raw or roasted",41000.0,5921.57,Cocoa,Cocoa beans,0.14442853658536584
2022,TON,Tonga,1801,"Cocoa beans; whole or broken, raw or roasted",136.0,464.224,Cocoa,Cocoa beans,3.413411764705882
2022,TTO,Trinidad and Tobago,1801,"Cocoa beans; whole or broken, raw or roasted",36.0,148.073,Cocoa,Cocoa beans,4.113138888888889
2022,ARE,United Arab Emirates,1801,"Cocoa beans; whole or broken, raw or roasted",2701187.34,5556592.961,Cocoa,Cocoa beans,2.0570927749868693
2022,TUN,Tunisia,1801,"Cocoa beans; whole or broken, raw or roasted",7000777.0,17376607.937,Cocoa,Cocoa beans,2.4820970496560593
2022,SUR,Suriname,1806,Chocolate and other food preparations containing cocoa,783041.95,2153290.93,Cocoa,Chocolate and cocoa preparations,2.749904944428584
2022,SWZ,Eswatini,1806,Chocolate and other food preparations containing cocoa,940196.454,3593328.8,Cocoa,Chocolate and cocoa preparations,3.821891461845483
2022,SWE,Sweden,1806,Chocolate and other food preparations containing cocoa,95355800.372,488620532.362,Cocoa,Chocolate and cocoa preparations,5.124182592519848
2022,CHE,Switzerland,1806,Chocolate and other food preparations containing cocoa,40649630.799,291647323.99,Cocoa,Chocolate and cocoa preparations,7.174661079509107
2022,TJK,Tajikistan,1806,Chocolate and other food preparations containing cocoa,10907065.9,41811121.0,Cocoa,Chocolate and cocoa preparations,3.833397669303529
2022,THA,Thailand,1806,Chocolate and other food preparations containing cocoa,25782333.277,175836939.563,Cocoa,Chocolate and cocoa preparations,6.820055333000496
2022,TGO,Togo,1806,Chocolate and other food preparations containing cocoa,,1368582.236,Cocoa,Chocolate and cocoa preparations,
2022,TON,Tonga,1806,Chocolate and other food preparations containing cocoa,77295.43,439001.646,Cocoa,Chocolate and cocoa preparations,5.6795291261074565
2022,TTO,Trinidad and Tobago,1806,Chocolate and other food preparations containing cocoa,2564047.574,17779580.657,Cocoa,Chocolate and cocoa preparations,6.934185167735894
2022,ARE,United Arab Emirates,1806,Chocolate and other food preparations containing cocoa,100141996.97,549326050.155,Cocoa,Chocolate and cocoa preparations,5.485471298515888
2022,TUN,Tunisia,1806,Chocolate and other food preparations containing cocoa,1956145.0,10622008.357,Cocoa,Chocolate and cocoa preparations,5.430072084124643
2022,TUR,Türkiye,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",91158994.0,413033407.0,Coffee,Coffee total,4.530912298132645
2022,UGA,Uganda,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",2809477.37,680369.03,Coffee,Coffee total,0.24216925085963587
2022,UKR,Ukraine,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",43796896.831,198944376.56,Coffee,Coffee total,4.542430878782824
2022,MKD,North Macedonia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",,30514922.19,Coffee,Coffee total,
2022,EGY,Egypt,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",40793876.891,218648140.492,Coffee,Coffee total,5.359827433813687
2022,GBR,United Kingdom,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",241908687.988,1356698425.36,Coffee,Coffee total,5.608307980353726
2022,TZA,United Rep. of Tanzania,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",2291376.54,1931363.94,Coffee,Coffee total,0.8428837016896402
2022,USA,USA,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",1625155535.624,9786287034.0,Coffee,Coffee total,6.021754114902254
2022,BFA,Burkina Faso,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",1156190.0,543619.908,Coffee,Coffee total,0.4701821569119263
2022,URY,Uruguay,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",2756096.52,16057437.44,Coffee,Coffee total,5.8261520681431
2022,UZB,Uzbekistan,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",517875.16,3542176.41,Coffee,Coffee total,6.8398268223561836
2022,WSM,Samoa,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",92647.67,369386.957,Coffee,Coffee total,3.9870075199948363
2022,ZMB,Zambia,901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",88720.356,585880.36,Coffee,Coffee total,6.603674583992878
2022,TUR,Türkiye,1801,"Cocoa beans; whole or broken, raw or roasted",86606228.0,209451368.0,Cocoa,Cocoa beans,2.418433094673053
2022,UGA,Uganda,1801,"Cocoa beans; whole or broken, raw or roasted",237608.5,30823.81,Cocoa,Cocoa beans,0.1297251992247752
2022,UKR,Ukraine,1801,"Cocoa beans; whole or broken, raw or roasted",2245525.96,6971065.16,Cocoa,Cocoa beans,3.1044242124905117
2022,MKD,North Macedonia,1801,"Cocoa beans; whole or broken, raw or roasted",26559.0,80973.83,Cocoa,Cocoa beans,3.048828269136639
2022,EGY,Egypt,1801,"Cocoa beans; whole or broken, raw or roasted",850.336,2200.558,Cocoa,Cocoa beans,2.587868795393821
2022,GBR,United Kingdom,1801,"Cocoa beans; whole or broken, raw or roasted",68186703.0,178301743.283,Cocoa,Cocoa beans,2.61490489257121
2022,TZA,United Rep. of Tanzania,1801,"Cocoa beans; whole or broken, raw or roasted",4723.0,1377.73,Cocoa,Cocoa beans,0.2917065424518315
2022,USA,USA,1801,"Cocoa beans; whole or broken, raw or roasted",343801221.0,942935031.0,Cocoa,Cocoa beans,2.742675050010948
2022,URY,Uruguay,1801,"Cocoa beans; whole or broken, raw or roasted",240.0,2145.63,Cocoa,Cocoa beans,8.940125
2022,UZB,Uzbekistan,1801,"Cocoa beans; whole or broken, raw or roasted",6762.712,27393.0,Cocoa,Cocoa beans,4.05059390374749
2022,WSM,Samoa,1801,"Cocoa beans; whole or broken, raw or roasted",1309.0,1543.65,Cocoa,Cocoa beans,1.1792589763177999
